"Id","ActiveUntil","DateRegistered","State","DeviceName","OwnerEmail","MAC","Vlan"
615,"2022-06-13 14:09:33","2021-12-13 14:09:33",0,"semiotics","8259Kaycee.Choi@gmx.com","mixtape-597313197","Vlan2"
616,"2022-06-13 13:59:43","2021-12-13 13:59:43",0,"fap","693Victoria.Moore@gmx.com","truffaut-327630634","Vlan8"
617,"2022-06-13 14:37:10","2021-12-13 14:37:10",2,"raw","18138Jennifer.Verstraete@rogers.ca","pickled-1812427947","Vlan3"
618,"2022-06-13 14:59:07","2021-12-13 14:59:07",2,"bicycle","24261Spencer.Lewis@att.com","narwhal-1535973198","Vlan1"
619,"2022-06-13 14:02:09","2021-12-13 14:02:09",1,"williamsburg","4078Jada.Green@hotmail.com","Lo-fi-1471426447","Vlan9"
620,"2022-06-13 14:19:40","2021-12-13 14:19:40",2,"thing","12124Blake.James@hotmail.com","heard-1030955264","Vlan7"
621,"2022-06-13 14:06:57","2021-12-13 14:06:57",1,"biodiesel","6995Connor.Adams@rogers.ca","life-1472635070","Vlan7"
622,"2022-06-13 14:12:43","2021-12-13 14:12:43",1,"Marfa","9517Brandon.King@gmx.com","etsy-1641921057","Vlan8"
623,"2022-06-13 14:16:29","2021-12-13 14:16:29",0,"american","11010James.Bennett@rogers.ca","retro-1018929664","Vlan4"
624,"2022-06-13 15:07:52","2021-12-13 15:07:52",0,"Skateboard","26181Carlos.Young@att.com","craft-1606763888","Vlan10"
625,"2022-06-13 15:58:05","2021-12-13 15:58:05",2,"PBR","35097Michael.Radcliff@microsoft.com","vegan-24637641","Vlan3"
626,"2022-06-13 15:39:59","2021-12-13 15:39:59",0,"VHS","32182Noah.Walker@live.com","readymade-1090008219","Vlan6"
627,"2022-06-13 13:59:40","2021-12-13 13:59:40",2,"authentic","443Hailey.Flores@rogers.ca","place-240890074","Vlan4"
628,"2022-06-13 15:05:20","2021-12-13 15:05:20",0,"put","25606Vanessa.Collins@gmx.com","pitchfork-1879540563","Vlan5"
629,"2022-06-13 15:19:47","2021-12-13 15:19:47",1,"food","28522Kylie.Simmons@gmail.com","apparel-370819932","Vlan4"
630,"2022-06-13 15:09:02","2021-12-13 15:09:02",0,"semiotics","26402Connor.Griffin@hotmail.com","Messenger-1635225366","Vlan10"
631,"2022-06-13 15:35:00","2021-12-13 15:35:00",0,"Bicycle","31343Gabriel.Thompson@hotmail.com","8-bit-961225671","Vlan1"
632,"2022-06-13 14:53:53","2021-12-13 14:53:53",1,"truffaut","22994Gabriella.Chambers@shaw.ca","Swag-451049480","Vlan7"
633,"2022-06-13 15:52:19","2021-12-13 15:52:19",0,"pork","34114Sydney.Rogers@rogers.ca","Four-398790457","Vlan8"
634,"2022-06-13 14:40:47","2021-12-13 14:40:47",1,"Leggings","19278Andrea.Hernandez@gmail.com","narwhal-1493029113","Vlan5"
635,"2022-06-13 14:23:30","2021-12-13 14:23:30",1,"fap","13666Cameron.Daeninck@live.com","belly-950427525","Vlan3"
636,"2022-06-13 15:52:39","2021-12-13 15:52:39",1,"ethnic","34169Kelly.MacDonald@att.com","lo-fi-1882863635","Vlan5"
637,"2022-06-13 14:14:58","2021-12-13 14:14:58",1,"food","10381Eric.Yarobi@shaw.ca","park-1773298328","Vlan1"
638,"2022-06-13 14:01:15","2021-12-13 14:01:15",2,"it","3237Emma.Hill@rogers.ca","mustache-2035747403","Vlan8"
639,"2022-06-13 14:24:40","2021-12-13 14:24:40",1,"park","14097Chloe.Thompson@telus.net","number-955002590","Vlan7"
640,"2022-06-13 14:31:25","2021-12-13 14:31:25",2,"bicycle","16361Stephanie.McVicar@telus.net","you-85478060","Vlan6"
641,"2022-06-13 14:00:13","2021-12-13 14:00:13",0,"authentic","1919Kelly.Ward@live.com","Iphone-204526270","Vlan6"
642,"2022-06-13 14:26:16","2021-12-13 14:26:16",1,"life","14674Jessica.Lee@microsoft.com","street-795121476","Vlan6"
643,"2022-06-13 14:29:20","2021-12-13 14:29:20",0,"retro","15804Shelby.King@gmx.com","small-1754573908","Vlan9"
644,"2022-06-13 14:25:22","2021-12-13 14:25:22",2,"bag","14354Kelly.Thompson@hotmail.com","heard-1175483175","Vlan1"
645,"2022-06-13 15:49:38","2021-12-13 15:49:38",0,"tofu","33716Taylor.Carter@att.com","irony-13936634","Vlan1"
646,"2022-06-13 14:00:41","2021-12-13 14:00:41",1,"stumptown","2554Lillian.Martinez@live.com","terry-1767239522","Vlan2"
647,"2022-06-13 13:59:44","2021-12-13 13:59:44",0,"way","793David.MacKenzie@rogers.ca","portland-2109567950","Vlan3"
648,"2022-06-13 15:51:16","2021-12-13 15:51:16",0,"thundercats","33974Anna.Roberts@microsoft.com","pop-up-1107793793","Vlan9"
649,"2022-06-13 13:59:57","2021-12-13 13:59:57",0,"pack","1366Jared.Cook@rogers.ca","chips-1421799970","Vlan2"
650,"2022-06-13 14:50:53","2021-12-13 14:50:53",0,"semiotics","22204Daniel.Wood@microsoft.com","problem-2102414720","Vlan10"
651,"2022-06-13 14:24:22","2021-12-13 14:24:22",0,"denim","13985Julian.Ward@gmail.com","pack-1931018396","Vlan4"
652,"2022-06-13 14:11:48","2021-12-13 14:11:48",2,"Polaroid","9234Alexa.Nelson@telus.net","apparel-1480293979","Vlan10"
653,"2022-06-13 14:00:05","2021-12-13 14:00:05",0,"kogi","1635Jeremy.Mitchell@live.com","farm-to-table-1252727814","Vlan3"
654,"2022-06-13 14:03:28","2021-12-13 14:03:28",1,"it","4894Juan.Robinson@gmx.com","marfa-1888481022","Vlan5"
655,"2022-06-13 13:59:41","2021-12-13 13:59:41",1,"Umami","527Michelle.Murphy@telus.net","week-1286112200","Vlan5"
656,"2022-06-13 14:00:18","2021-12-13 14:00:18",0,"them","2073Jack.Coleman@microsoft.com","a-1519689838","Vlan3"
657,"2022-06-13 14:41:29","2021-12-13 14:41:29",1,"cred","19507Zoe.Moore@rogers.ca","next-1656579807","Vlan2"
658,"2022-06-13 15:57:45","2021-12-13 15:57:45",1,"ethnic","35043Shelby.Gomes@microsoft.com","hella-573914282","Vlan2"
659,"2022-06-13 14:10:25","2021-12-13 14:10:25",0,"pickled","8669James.Jones@gmail.com","williamsburg-915100135","Vlan8"
660,"2022-06-13 14:49:03","2021-12-13 14:49:03",2,"freegan","21713Kermit.Hernandez@att.com","mlkshk-1006440401","Vlan9"
661,"2022-06-13 14:09:24","2021-12-13 14:09:24",1,"retro","8216Darron.Garcia@hotmail.com","Messenger-67981994","Vlan10"
662,"2022-06-13 15:50:18","2021-12-13 15:50:18",1,"seitan","33799Mia.Morgan@telus.net","ennui-974318487","Vlan5"
663,"2022-06-13 14:06:46","2021-12-13 14:06:46",2,"portland","6878Kaitlyn.Perry@hotmail.com","high-637115071","Vlan6"
664,"2022-06-13 15:30:26","2021-12-13 15:30:26",0,"of","30559Timothy.Barnes@gmx.com","loko-244706290","Vlan2"
665,"2022-06-13 15:22:26","2021-12-13 15:22:26",1,"jean","29106Kaylee.Long@rogers.ca","place-1566571435","Vlan5"
666,"2022-06-13 13:59:57","2021-12-13 13:59:57",1,"out","1366Jared.Cook@rogers.ca","mustache-103158923","Vlan6"
667,"2022-06-13 14:34:44","2021-12-13 14:34:44",1,"Austin","17365Brandon.Powell@hotmail.com","level-1743306366","Vlan4"
668,"2022-06-13 14:04:45","2021-12-13 14:04:45",1,"mustache","5746Tanner.Flores@att.com","future-1056450634","Vlan10"
669,"2022-06-13 15:55:04","2021-12-13 15:55:04",1,"kogi","34568Seth.Hayes@telus.net","cleanse-1228063808","Vlan3"
670,"2022-06-13 13:59:47","2021-12-13 13:59:47",1,"them","934Miguel.Allen@live.com","kale-1525412396","Vlan6"
671,"2022-06-13 15:40:56","2021-12-13 15:40:56",1,"pack","32345Vanessa.Smith@shaw.ca","fap-1173466631","Vlan10"
672,"2022-06-13 14:00:03","2021-12-13 14:00:03",0,"mlkshk","1583Lekisha.Getzlaff@microsoft.com","pour-over-702905159","Vlan8"
673,"2022-06-13 14:20:39","2021-12-13 14:20:39",0,"batch","12581Jason.Robinson@microsoft.com","number-673078201","Vlan5"
674,"2022-06-13 15:58:05","2021-12-13 15:58:05",1,"helvetica","35097Michael.Radcliff@microsoft.com","trust-696959659","Vlan2"
675,"2022-06-13 15:31:00","2021-12-13 15:31:00",0,"retro","30669Laura.Brooks@gmail.com","american-542903443","Vlan7"
676,"2022-06-13 15:50:37","2021-12-13 15:50:37",0,"level","33850Justin.Brown@live.com","fap-1849692362","Vlan8"
677,"2022-06-13 14:06:46","2021-12-13 14:06:46",2,"you","6878Kaitlyn.Perry@hotmail.com","future-860125169","Vlan9"
678,"2022-06-13 15:29:49","2021-12-13 15:29:49",1,"organic","30431Nathan.Daeninck@live.com","VHS-464564","Vlan3"
679,"2022-06-13 14:20:32","2021-12-13 14:20:32",2,"Iphone","12517Mia.Ratzlaff@att.com","raw-1687999183","Vlan1"
680,"2022-06-13 14:01:12","2021-12-13 14:01:12",0,"craft","3195Kylie.Davis@rogers.ca","richardson-457178610","Vlan4"
681,"2022-06-13 14:29:28","2021-12-13 14:29:28",2,"PBR","15837Allison.Washington@gmail.com","apparel-2127543640","Vlan6"
682,"2022-06-13 15:53:00","2021-12-13 15:53:00",2,"direct","34245Jordan.Brooks@rogers.ca","it-825628549","Vlan5"
683,"2022-06-13 15:15:58","2021-12-13 15:15:58",2,"godard","27822Alexis.Roberts@live.com","bag-1625040303","Vlan4"
684,"2022-06-13 14:05:29","2021-12-13 14:05:29",1,"organic","6048Miguel.Adams@hotmail.com","authentic-2036568108","Vlan8"
685,"2022-06-13 14:01:29","2021-12-13 14:01:29",0,"Lo-fi","3498Jonathan.Timms@telus.net","street-1597933588","Vlan1"
686,"2022-06-13 14:06:22","2021-12-13 14:06:22",1,"PBR","6640Savannah.Stewart@hotmail.com","pack-1736004921","Vlan3"
687,"2022-06-13 15:42:04","2021-12-13 15:42:04",0,"butcher","32532Leslie.Alexander@gmail.com","marfa-315242601","Vlan10"
688,"2022-06-13 14:20:18","2021-12-13 14:20:18",2,"Swag","12407Brandon.Miller@microsoft.com","direct-1037845682","Vlan7"
689,"2022-06-13 14:08:48","2021-12-13 14:08:48",2,"street","7909Jose.Patterson@hotmail.com","gastropub-857645308","Vlan8"
690,"2022-06-13 14:01:00","2021-12-13 14:01:00",2,"synth","2971Lauren.Coleman@telus.net","carles-107772","Vlan4"
691,"2022-06-13 14:32:25","2021-12-13 14:32:25",0,"odd","16669Daniel.Davis@telus.net","shorts-1348043861","Vlan2"
692,"2022-06-13 14:05:10","2021-12-13 14:05:10",1,"Bicycle","5889Alyssa.Rogers@telus.net","Brooklyn-1010241246","Vlan9"
693,"2022-06-13 14:34:34","2021-12-13 14:34:34",2,"bicycle","17323Jasmine.Jackson@gmx.com","them-1377912653","Vlan9"
694,"2022-06-13 14:01:20","2021-12-13 14:01:20",1,"etsy","3352Laura.Thompson@gmx.com","direct-222042978","Vlan7"
695,"2022-06-13 14:03:33","2021-12-13 14:03:33",1,"terry","4947Trevor.Wilson@gmail.com","Iphone-1740076407","Vlan5"
696,"2022-06-13 14:12:51","2021-12-13 14:12:51",1,"case","9566Sofia.Tellies@rogers.ca","day-1149794028","Vlan4"
697,"2022-06-13 14:58:40","2021-12-13 14:58:40",0,"carles","24152Megan.Patterson@rogers.ca","stumptown-1137503101","Vlan4"
698,"2022-06-13 14:27:17","2021-12-13 14:27:17",0,"fap","15093Timothy.Rogers@gmail.com","Ethnic-1633434069","Vlan5"
699,"2022-06-13 14:30:39","2021-12-13 14:30:39",2,"fap","16193Katelyn.Cox@telus.net","pinterest-638921258","Vlan9"
700,"2022-06-13 14:06:51","2021-12-13 14:06:51",1,"lo-fi","6945Gabrielle.Flores@gmx.com","farm-to-table-256001959","Vlan4"
701,"2022-06-13 13:59:38","2021-12-13 13:59:38",2,"tofu","283Brianna.James@shaw.ca","apparel-1888459380","Vlan3"
702,"2022-06-13 15:51:58","2021-12-13 15:51:58",2,"brunch","34081Brendan.Brugger@gmail.com","a-897548269","Vlan10"
703,"2022-06-13 13:59:53","2021-12-13 13:59:53",1,"authentic","1219Peter.Scott@telus.net","keffiyeh-1736233935","Vlan6"
704,"2022-06-13 14:17:35","2021-12-13 14:17:35",2,"dreamcatcher","11429Jordan.Walker@att.com","of-1953723888","Vlan2"
705,"2022-06-13 15:40:38","2021-12-13 15:40:38",0,"day","32288Joel.McVicar@att.com","richardson-1116896471","Vlan4"
706,"2022-06-13 14:29:28","2021-12-13 14:29:28",0,"kogi","15837Allison.Washington@gmail.com","government-1254058984","Vlan8"
707,"2022-06-13 13:59:36","2021-12-13 13:59:36",0,"direct","0Olivia.Miller@shaw.ca","terry-374984002","Vlan2"
708,"2022-06-13 15:27:06","2021-12-13 15:27:06",2,"american","29964Marissa.Cook@gmail.com","life-325628996","Vlan2"
709,"2022-06-13 15:22:58","2021-12-13 15:22:58",2,"part","29219Stephanie.Collins@shaw.ca","gastropub-1307717940","Vlan10"
710,"2022-06-13 15:45:45","2021-12-13 15:45:45",1,"haven't","33073Destiny.Yarobi@gmx.com","group-294126013","Vlan4"
711,"2022-06-13 14:20:10","2021-12-13 14:20:10",0,"work","12355Emma.Brown@telus.net","party-637381732","Vlan5"
712,"2022-06-13 14:56:56","2021-12-13 14:56:56",2,"them","23759Nathaniel.Stewart@shaw.ca","Lo-fi-1418441870","Vlan6"
713,"2022-06-13 14:35:59","2021-12-13 14:35:59",0,"etsy","17759Vanessa.Miller@telus.net","high-643632564","Vlan4"
714,"2022-06-13 15:21:38","2021-12-13 15:21:38",0,"retro","28953Milissa.Taylor@telus.net","street-234815516","Vlan9"
715,"2022-06-13 14:26:42","2021-12-13 14:26:42",0,"echo","14854Kandra.Ward@gmail.com","richardson-254573371","Vlan9"
716,"2022-06-13 14:00:43","2021-12-13 14:00:43",1,"group","2605Hannah.Stewart@telus.net","year-980640717","Vlan1"
717,"2022-06-13 15:24:51","2021-12-13 15:24:51",0,"bird","29576Samantha.Carter@hotmail.com","probably-243225444","Vlan9"
718,"2022-06-13 14:05:50","2021-12-13 14:05:50",0,"apparel","6287Lindsey.Bailey@att.com","mumblecore-1405024698","Vlan9"
719,"2022-06-13 15:20:35","2021-12-13 15:20:35",1,"odd","28722Amanda.Bell@live.com","tofu-542137893","Vlan8"
720,"2022-06-13 14:47:50","2021-12-13 14:47:50",2,"VHS","21406Evan.Young@microsoft.com","you-1541917567","Vlan3"
721,"2022-06-13 14:46:41","2021-12-13 14:46:41",2,"man","21093Briana.Cooper@shaw.ca","vinyl-2133964945","Vlan1"
722,"2022-06-13 14:05:23","2021-12-13 14:05:23",0,"echo","5982Violet.Simmons@shaw.ca","case-388119440","Vlan1"
723,"2022-06-13 15:08:46","2021-12-13 15:08:46",1,"tofu","26346Stephen.Thompson@telus.net","jean-1567544429","Vlan4"
724,"2022-06-13 13:59:49","2021-12-13 13:59:49",2,"odd","1035Cameron.Timms@gmx.com","godard-259399809","Vlan5"
725,"2022-06-13 14:59:47","2021-12-13 14:59:47",2,"fanny","24408Kyle.Reed@rogers.ca","cred-1697932904","Vlan8"
726,"2022-06-13 14:50:16","2021-12-13 14:50:16",1,"retro","22046Victor.Perry@att.com","gastropub-250018864","Vlan8"
727,"2022-06-13 14:56:42","2021-12-13 14:56:42",0,"echo","23707Vanessa.Rodriguez@live.com","kale-1126724041","Vlan1"
728,"2022-06-13 14:46:18","2021-12-13 14:46:18",2,"stumptown","20989Elijah.Phillips@live.com","Umami-2048016916","Vlan4"
729,"2022-06-13 14:20:53","2021-12-13 14:20:53",1,"life","12700Brandon.Sanchez@hotmail.com","park-1514927548","Vlan1"
730,"2022-06-13 14:42:45","2021-12-13 14:42:45",1,"narwhal","19897Jonathan.Hughes@microsoft.com","street-1317941432","Vlan5"
731,"2022-06-13 14:42:23","2021-12-13 14:42:23",0,"high","19807Angelina.Torres@rogers.ca","Iphone-1936776648","Vlan4"
732,"2022-06-13 15:28:39","2021-12-13 15:28:39",2,"sriracha","30219Audrey.Washington@att.com","next-1460816624","Vlan4"
733,"2022-06-13 15:43:34","2021-12-13 15:43:34",1,"richardson","32736Jennifer.Garcia@telus.net","truck-1822787794","Vlan3"
734,"2022-06-13 14:19:02","2021-12-13 14:19:02",0,"bag","11922Julia.Main@att.com","richardson-78258832","Vlan2"
735,"2022-06-13 14:06:27","2021-12-13 14:06:27",0,"retro","6694Stephanie.Howard@rogers.ca","VHS-617573398","Vlan10"
736,"2022-06-13 14:01:39","2021-12-13 14:01:39",1,"world","3658John.Carter@gmail.com","shorts-329174476","Vlan3"
737,"2022-06-13 14:20:03","2021-12-13 14:20:03",1,"group","12289Hunter.Cook@telus.net","apparel-16396589","Vlan1"
738,"2022-06-13 14:32:00","2021-12-13 14:32:00",2,"synth","16544Gabriel.Wright@live.com","ennui-1679730443","Vlan10"
739,"2022-06-13 14:00:32","2021-12-13 14:00:32",2,"terry","2316Marissa.Richardson@gmail.com","bag-1944211204","Vlan8"
740,"2022-06-13 15:32:52","2021-12-13 15:32:52",1,"level","31031Ava.Bailey@live.com","VHS-1369205842","Vlan1"
741,"2022-06-13 14:23:44","2021-12-13 14:23:44",0,"vegan","13730Gabriel.Jones@shaw.ca","park-572510519","Vlan3"
742,"2022-06-13 15:34:41","2021-12-13 15:34:41",1,"fap","31298Kelly.Carter@shaw.ca","butcher-287413102","Vlan2"
743,"2022-06-13 14:29:28","2021-12-13 14:29:28",0,"richardson","15837Allison.Washington@gmail.com","narwhal-227132480","Vlan6"
744,"2022-06-13 15:08:28","2021-12-13 15:08:28",1,"keffiyeh","26286Christina.James@rogers.ca","you-2052793739","Vlan6"
745,"2022-06-13 14:23:19","2021-12-13 14:23:19",0,"before","13615Michelle.Carter@live.com","them-1257097928","Vlan4"
746,"2022-06-13 14:09:46","2021-12-13 14:09:46",0,"DIY","8386Ang.McVicar@telus.net","pop-up-335508874","Vlan3"
747,"2022-06-13 13:59:48","2021-12-13 13:59:48",1,"master","983Judi.Brandzin@hotmail.com","williamsburg-1338886305","Vlan4"
748,"2022-06-13 14:00:54","2021-12-13 14:00:54",1,"pack","2890Lily.Perez@microsoft.com","brunch-1283636120","Vlan7"
749,"2022-06-13 14:52:10","2021-12-13 14:52:10",2,"narwhal","22544Cathey.Daeninck@shaw.ca","sriracha-2118728695","Vlan5"
750,"2022-06-13 15:57:45","2021-12-13 15:57:45",1,"fap","35043Shelby.Gomes@microsoft.com","helvetica-468868519","Vlan2"
751,"2022-06-13 15:27:06","2021-12-13 15:27:06",2,"child","29964Marissa.Cook@gmail.com","pack-1568991258","Vlan7"
752,"2022-06-13 14:28:43","2021-12-13 14:28:43",1,"hand","15585Maria.Bryant@gmx.com","life-628811748","Vlan8"
753,"2022-06-13 14:36:40","2021-12-13 14:36:40",1,"messenger","17975Melisa.Flores@shaw.ca","eye-1636460102","Vlan4"
754,"2022-06-13 14:01:50","2021-12-13 14:01:50",0,"marfa","3841Isabel.Sanchez@telus.net","they-460576881","Vlan8"
755,"2022-06-13 14:14:58","2021-12-13 14:14:58",1,"jean","10381Eric.Yarobi@shaw.ca","authentic-1597764118","Vlan8"
756,"2022-06-13 14:51:44","2021-12-13 14:51:44",1,"beer","22432Alex.Phillips@gmx.com","rights-200108203","Vlan8"
757,"2022-06-13 14:24:40","2021-12-13 14:24:40",1,"park","14097Chloe.Thompson@telus.net","mixtape-1592009649","Vlan2"
758,"2022-06-13 14:51:56","2021-12-13 14:51:56",1,"vegan","22491Julian.Wright@hotmail.com","locavore-217809796","Vlan2"
759,"2022-06-13 14:10:55","2021-12-13 14:10:55",1,"tofu","8876Miguel.Olsen@shaw.ca","vice-1121841022","Vlan3"
760,"2022-06-13 15:04:52","2021-12-13 15:04:52",2,"Cardigan","25477Alexander.Ramirez@shaw.ca","butcher-238009856","Vlan4"
761,"2022-06-13 14:00:07","2021-12-13 14:00:07",0,"stumptown","1694Leah.Morris@shaw.ca","art-1600201958","Vlan8"
762,"2022-06-13 14:30:39","2021-12-13 14:30:39",0,"rights","16193Katelyn.Cox@telus.net","pinterest-1545097175","Vlan9"
763,"2022-06-13 14:42:13","2021-12-13 14:42:13",1,"salvia","19752Jennifer.Jackson@live.com","narwhal-1496870875","Vlan5"
764,"2022-06-13 15:06:33","2021-12-13 15:06:33",0,"narwhal","25864Carlos.Edwards@microsoft.com","keffiyeh-1515795286","Vlan7"
765,"2022-06-13 15:15:58","2021-12-13 15:15:58",1,"forage","27822Alexis.Roberts@live.com","echo-1733074546","Vlan9"
766,"2022-06-13 14:20:39","2021-12-13 14:20:39",1,"semiotics","12581Jason.Robinson@microsoft.com","gentrify-766571672","Vlan6"
767,"2022-06-13 14:33:05","2021-12-13 14:33:05",2,"fap","16896Cathey.Clark@hotmail.com","marfa-1108790077","Vlan7"
768,"2022-06-13 14:07:48","2021-12-13 14:07:48",2,"terry","7423Kermit.Jenkins@shaw.ca","brunch-1533477175","Vlan8"
769,"2022-06-13 15:29:32","2021-12-13 15:29:32",0,"semiotics","30371Morgan.Hill@live.com","vice-861548809","Vlan3"
770,"2022-06-13 14:30:01","2021-12-13 14:30:01",1,"park","16001Marcus.Morris@rogers.ca","bushwick-131483522","Vlan7"
771,"2022-06-13 14:06:17","2021-12-13 14:06:17",2,"Polaroid","6581Aaron.Alexander@microsoft.com","cred-1822452995","Vlan6"
772,"2022-06-13 15:21:54","2021-12-13 15:21:54",1,"Iphone","29010Kyle.Rogers@telus.net","probably-863347291","Vlan5"
773,"2022-06-13 14:04:22","2021-12-13 14:04:22",1,"sweater","5552Erin.Martinez@rogers.ca","hella-1255736652","Vlan8"
774,"2022-06-13 14:01:09","2021-12-13 14:01:09",1,"booth","3140Jordan.Bennett@rogers.ca","etsy-898307461","Vlan3"
775,"2022-06-13 13:59:37","2021-12-13 13:59:37",0,"park","63Sara.Morris@gmx.com","butcher-1156013789","Vlan7"
776,"2022-06-13 14:20:10","2021-12-13 14:20:10",0,"echo","12355Emma.Brown@telus.net","mlkshk-1137449809","Vlan5"
777,"2022-06-13 14:45:55","2021-12-13 14:45:55",1,"echo","20895Chase.Reed@gmx.com","beer-1716809322","Vlan9"
778,"2022-06-13 14:05:23","2021-12-13 14:05:23",1,"portland","5982Violet.Simmons@shaw.ca","viral-1830815805","Vlan10"
779,"2022-06-13 15:22:42","2021-12-13 15:22:42",0,"cray","29167Jorge.Jackson@telus.net","viral-170716299","Vlan9"
780,"2022-06-13 14:01:42","2021-12-13 14:01:42",2,"fanny","3722Jared.Baker@live.com","post-ironic-99932580","Vlan7"
781,"2022-06-13 14:00:22","2021-12-13 14:00:22",0,"richardson","2164Amber.Bennett@rogers.ca","batch-3168979","Vlan5"
782,"2022-06-13 14:15:56","2021-12-13 14:15:56",2,"trade","10786Hannah.Ward@hotmail.com","echo-1051435981","Vlan6"
783,"2022-06-13 14:02:53","2021-12-13 14:02:53",1,"ennui","4576Noah.Coleman@att.com","way-1474547658","Vlan2"
784,"2022-06-13 14:02:05","2021-12-13 14:02:05",0,"wayfarers","4014Autumn.Davis@microsoft.com","biodiesel-960464745","Vlan10"
785,"2022-06-13 14:00:41","2021-12-13 14:00:41",1,"post-ironic","2554Lillian.Martinez@live.com","case-1481030407","Vlan9"
786,"2022-06-13 14:24:22","2021-12-13 14:24:22",2,"bushwick","13985Julian.Ward@gmail.com","vinyl-407203215","Vlan5"
787,"2022-06-13 14:18:09","2021-12-13 14:18:09",2,"Cardigan","11567Maya.Clark@shaw.ca","master-601293230","Vlan6"
788,"2022-06-13 14:01:42","2021-12-13 14:01:42",0,"bird","3722Jared.Baker@live.com","park-1430333394","Vlan10"
789,"2022-06-13 14:00:39","2021-12-13 14:00:39",1,"viral","2487Cody.Daeninck@hotmail.com","pour-over-945082159","Vlan1"
790,"2022-06-13 15:33:16","2021-12-13 15:33:16",2,"apparel","31081Nicholas.Perry@shaw.ca","art-1449285715","Vlan3"
791,"2022-06-13 15:58:49","2021-12-13 15:58:49",1,"retro","35176Jack.Carter@shaw.ca","Brooklyn-621023094","Vlan4"
792,"2022-06-13 14:23:30","2021-12-13 14:23:30",0,"Pop-up","13666Cameron.Daeninck@live.com","problem-905195794","Vlan7"
793,"2022-06-13 14:13:25","2021-12-13 14:13:25",1,"8-bit","9772Mary.Robinson@microsoft.com","carles-640977356","Vlan3"
794,"2022-06-13 15:49:38","2021-12-13 15:49:38",0,"chips","33716Taylor.Carter@att.com","cred-1251756503","Vlan1"
795,"2022-06-13 14:12:07","2021-12-13 14:12:07",1,"art","9330Devin.Stewart@shaw.ca","fap-239986704","Vlan10"
796,"2022-06-13 13:59:43","2021-12-13 13:59:43",2,"mixtape","693Victoria.Moore@gmx.com","shoreditch-643178875","Vlan8"
